Temperature,Voltage,Resistance,Current Source,Electric Field,Restivity,Current Density
292.9085563969597,2.4334795509999996,2121.339583686177,0.001147142857142857,0.05781947413175999,4291.784250328053,0.023864007845701207
292.9087227597073,2.5130420379999996,2115.7914065635737,0.0011877551020408163,0.05970987882287999,4280.55946605686,0.024708864198893617
292.90876745353626,2.591269194,2109.5230188735673,0.0012283673469387754,0.061568556049440004,4267.877589109949,0.025553720552086028
292.9097555494489,2.6216327440000002,2065.9376721775493,0.0012689795918367347,0.06228999399744001,4179.697975655506,0.026398576905278442
292.9107015338247,2.704065739,2064.8156648122176,0.0013095918367346938,0.06424860195863999,4177.427988532126,0.02724343325847085
292.91413508270205,2.76775505,2049.8790424727936,0.001350204081632653,0.065761859988,4147.208988706532,0.02808828961166326
292.91990736502646,2.824774257,2031.0189081878211,0.0013908163265306122,0.06711663634632001,4109.052142954064,0.02893314596485567
292.9150983525801,2.910448814,2033.247674451098,0.0014314285714285713,0.06915226382064,4113.561267292268,0.029778002318048082
292.9170051453362,2.9216059850000002,1984.731640995425,0.0014720408163265307,0.06941735820360001,4015.40614405093,0.030622858671240497
292.9281673210361,2.9643450980000003,1959.6992687803565,0.0015126530612244898,0.07043283952848,3964.761946560259,0.03146771502443291
292.929503047813,3.028086496,1949.4972842464854,0.0015532653061224489,0.07194733514495999,3944.121820443121,0.03231257137762531
292.93104987135064,3.07910509,1931.8328989756722,0.0015938775510204082,0.07315953693840001,3908.3841520943,0.03315742773081773
292.9330906142257,3.126825573,1913.0285063928081,0.0016344897959183673,0.07429337561448,3870.340080063228,0.03400228408401013
292.9336616752013,3.172927884,1894.16991125731,0.0016751020408163264,0.07538876652384,3832.1863482381696,0.034847140437202544
292.9340266378153,3.2129836679999997,1872.6799064113238,0.0017157142857142857,0.07634049195168,3788.7088847303175,0.03569199679039496
292.9351661361747,3.266621447,1859.9169289216827,0.0017563265306122448,0.07761492558072,3762.8874904572936,0.036536853143587365
292.9368097170832,3.322361378,1848.900710073822,0.0017969387755102039,0.07893930634128,3740.6000476956497,0.037381709496779776
292.9380436414378,3.3709185679999996,1834.4625703243,0.0018375510204081632,0.08009302517567998,3711.3895519987,0.03822656584997219
292.939823717492,3.404527178,1812.689685124416,0.0018781632653061223,0.08089156574928,3667.3397796267122,0.0390714222031646
292.94171308959466,3.454170657,1800.195300925335,0.0019187755102040816,0.08207109481032,3642.06178937209,0.03991627855635701
292.94399470526935,3.5038840359999996,1788.2545335277575,0.0019593877551020407,0.08325228469535999,3617.9038479242136,0.04076113490954942
292.9436097919544,3.5854080689999996,1792.7040344999998,0.002,0.08518929571943999,3626.905847576389,0.04160599126274184
